2024-03-11 16:07:25 - target 1: x: 0, y: 0
2024-03-11 16:23:26 - target 3: x: 69, y: 14

2024-03-11 16:23:26 - target 4: x: 81, y: 31

2024-03-11 16:23:26 - target 5: x: 42, y: 21

2024-03-11 16:23:26 - target 6: x: 146, y: 25

2024-03-11 16:23:26 - target 7: x: 110, y: 19

2024-03-11 16:23:26 - target 8: x: 111, y: 5

2024-03-11 16:23:26 - target 9: x: 0, y: 0

2024-03-11 16:23:26 - drone x: -47, y: 18

2024-03-11 16:23:26 - Height x: 38, width y: 151

2024-03-11 16:23:26 - world loop 248

2024-03-11 16:23:29 - target 1: x: 12, y: 9

2024-03-11 16:23:29 - target 2: x: 99, y: 21

2024-03-11 16:23:29 - target 3: x: 69, y: 14

2024-03-11 16:23:29 - target 4: x: 81, y: 31

2024-03-11 16:23:29 - target 5: x: 42, y: 21

2024-03-11 16:23:29 - target 6: x: 146, y: 25

2024-03-11 16:23:29 - target 7: x: 110, y: 19

2024-03-11 16:23:29 - target 8: x: 111, y: 5

2024-03-11 16:23:29 - target 9: x: 0, y: 0

2024-03-11 16:23:29 - drone x: -44, y: 15

2024-03-11 16:23:29 - Height x: 38, width y: 151

2024-03-11 16:23:29 - world loop 248

2024-03-11 16:23:31 - target 1: x: 12, y: 9

2024-03-11 16:23:31 - target 2: x: 99, y: 21

2024-03-11 16:23:31 - target 3: x: 69, y: 14

2024-03-11 16:23:31 - target 4: x: 81, y: 31

2024-03-11 16:23:31 - target 5: x: 42, y: 21

2024-03-11 16:23:31 - target 6: x: 146, y: 25

2024-03-11 16:23:31 - target 7: x: 110, y: 19

2024-03-11 16:23:31 - target 8: x: 111, y: 5

2024-03-11 16:23:31 - target 9: x: 0, y: 0

2024-03-11 16:23:31 - drone x: -48, y: 19

2024-03-11 16:23:31 - Height x: 38, width y: 151

2024-03-11 16:23:31 - world loop 248

2024-03-11 16:23:33 - target 1: x: 12, y: 9

2024-03-11 16:23:33 - target 2: x: 99, y: 21

2024-03-11 16:23:33 - target 3: x: 69, y: 14

2024-03-11 16:23:33 - target 4: x: 81, y: 31

2024-03-11 16:23:33 - target 5: x: 42, y: 21

2024-03-11 16:23:33 - target 6: x: 146, y: 25

2024-03-11 16:23:33 - target 7: x: 110, y: 19

2024-03-11 16:23:33 - target 8: x: 111, y: 5

2024-03-11 16:23:33 - target 9: x: 0, y: 0

2024-03-11 16:23:33 - drone x: -44, y: 15

2024-03-11 16:23:33 - Height x: 38, width y: 151

2024-03-11 16:23:33 - world loop 248

2024-03-11 16:23:36 - target 1: x: 12, y: 9

2024-03-11 16:23:36 - target 2: x: 99, y: 21

2024-03-11 16:23:36 - target 3: x: 69, y: 14

2024-03-11 16:23:36 - target 4: x: 81, y: 31

2024-03-11 16:23:36 - target 5: x: 42, y: 21

2024-03-11 16:23:36 - target 6: x: 146, y: 25

2024-03-11 16:23:36 - target 7: x: 110, y: 19

2024-03-11 16:23:36 - target 8: x: 111, y: 5

2024-03-11 16:23:36 - target 9: x: 0, y: 0

2024-03-11 16:23:36 - drone x: -49, y: 19

2024-03-11 16:23:36 - Height x: 38, width y: 151

2024-03-11 16:23:36 - world loop 248

2024-03-11 16:23:38 - target 1: x: 12, y: 9

2024-03-11 16:23:38 - target 2: x: 99, y: 21

2024-03-11 16:23:38 - target 3: x: 69, y: 14

2024-03-11 16:23:38 - target 4: x: 81, y: 31

2024-03-11 16:23:38 - target 5: x: 42, y: 21

2024-03-11 16:23:38 - target 6: x: 146, y: 25

2024-03-11 16:23:38 - target 7: x: 110, y: 19

2024-03-11 16:23:38 - target 8: x: 111, y: 5

2024-03-11 16:23:38 - target 9: x: 0, y: 0

2024-03-11 16:23:38 - drone x: -44, y: 15

2024-03-11 16:23:38 - Height x: 38, width y: 151

2024-03-11 16:23:38 - world loop 248

2024-03-11 16:23:41 - target 1: x: 12, y: 9

2024-03-11 16:23:41 - target 2: x: 99, y: 21

2024-03-11 16:23:41 - target 3: x: 69, y: 14

2024-03-11 16:23:41 - target 4: x: 81, y: 31

2024-03-11 16:23:41 - target 5: x: 42, y: 21

2024-03-11 16:23:41 - target 6: x: 146, y: 25

2024-03-11 16:23:41 - target 7: x: 110, y: 19

2024-03-11 16:23:41 - target 8: x: 111, y: 5

2024-03-11 16:23:41 - target 9: x: 0, y: 0

2024-03-11 16:23:41 - drone x: -49, y: 20

2024-03-11 16:23:41 - Height x: 38, width y: 151

2024-03-11 16:23:41 - world loop 248

2024-03-11 16:23:43 - target 1: x: 12, y: 9

2024-03-11 16:23:43 - target 2: x: 99, y: 21

2024-03-11 16:23:43 - target 3: x: 69, y: 14

2024-03-11 16:23:43 - target 4: x: 81, y: 31

2024-03-11 16:23:43 - target 5: x: 42, y: 21

2024-03-11 16:23:43 - target 6: x: 146, y: 25

2024-03-11 16:23:43 - target 7: x: 110, y: 19

2024-03-11 16:23:43 - target 8: x: 111, y: 5

2024-03-11 16:23:43 - target 9: x: 0, y: 0

2024-03-11 16:23:43 - drone x: -44, y: 15

2024-03-11 16:23:43 - Height x: 38, width y: 151

2024-03-11 16:23:43 - world loop 248

2024-03-11 16:23:45 - target 1: x: 12, y: 9

2024-03-11 16:23:45 - target 2: x: 99, y: 21

2024-03-11 16:23:45 - target 3: x: 69, y: 14

2024-03-11 16:23:45 - target 4: x: 81, y: 31

2024-03-11 16:23:45 - target 5: x: 42, y: 21

2024-03-11 16:23:45 - target 6: x: 146, y: 25

2024-03-11 16:23:45 - target 7: x: 110, y: 19

2024-03-11 16:23:45 - target 8: x: 111, y: 5

2024-03-11 16:23:45 - target 9: x: 0, y: 0

2024-03-11 16:23:45 - drone x: -50, y: 20

2024-03-11 16:23:45 - Height x: 38, width y: 151

2024-03-11 16:23:45 - world loop 248

2024-03-11 16:23:48 - target 1: x: 12, y: 9

2024-03-11 16:23:48 - target 2: x: 99, y: 21

2024-03-11 16:23:48 - target 3: x: 69, y: 14

2024-03-11 16:23:48 - target 4: x: 81, y: 31

2024-03-11 16:23:48 - target 5: x: 42, y: 21

2024-03-11 16:23:48 - target 6: x: 146, y: 25

2024-03-11 16:23:48 - target 7: x: 110, y: 19

2024-03-11 16:23:48 - target 8: x: 111, y: 5

2024-03-11 16:23:48 - target 9: x: 0, y: 0

2024-03-11 16:23:48 - drone x: -44, y: 15

2024-03-11 16:23:48 - Height x: 38, width y: 151

2024-03-11 16:23:48 - world loop 248

2024-03-11 16:23:50 - target 1: x: 12, y: 9

2024-03-11 16:23:50 - target 2: x: 99, y: 21

2024-03-11 16:23:50 - target 3: x: 69, y: 14

2024-03-11 16:23:50 - target 4: x: 81, y: 31

2024-03-11 16:23:50 - target 5: x: 42, y: 21

2024-03-11 16:23:50 - target 6: x: 146, y: 25

2024-03-11 16:23:50 - target 7: x: 110, y: 19

2024-03-11 16:23:50 - target 8: x: 111, y: 5

2024-03-11 16:23:50 - target 9: x: 0, y: 0

2024-03-11 16:23:50 - drone x: -50, y: 21

2024-03-11 16:23:50 - Height x: 38, width y: 151

2024-03-11 16:23:50 - world loop 248

2024-03-11 16:23:53 - target 1: x: 12, y: 9

2024-03-11 16:23:53 - target 2: x: 99, y: 21

2024-03-11 16:23:53 - target 3: x: 69, y: 14

2024-03-11 16:23:53 - target 4: x: 81, y: 31

2024-03-11 16:23:53 - target 5: x: 42, y: 21

2024-03-11 16:23:53 - target 6: x: 146, y: 25

2024-03-11 16:23:53 - target 7: x: 110, y: 19

2024-03-11 16:23:53 - target 8: x: 111, y: 5

2024-03-11 16:23:53 - target 9: x: 0, y: 0

2024-03-11 16:23:53 - drone x: -44, y: 15

2024-03-11 16:23:53 - Height x: 38, width y: 151

2024-03-11 16:23:53 - world loop 248

2024-03-11 17:55:22 - process num 3 

2024-03-11 17:55:22 - pipe read 4 

2024-03-11 17:55:22 - pipe write 5 

2024-03-11 17:55:22 - pipe read 6 

2024-03-11 17:55:22 - pipe write 7 

2024-03-11 17:55:22 - pipe read 28 

2024-03-11 17:55:22 - pipe write 29 

2024-03-11 17:55:22 - Published pid 3144 

2024-03-11 17:55:22 - watchdog pid 3077 

2024-03-11 17:55:22 - world loop 248

2024-03-11 17:55:26 - target 1: x: 0, y: 0

2024-03-11 17:55:26 - target 2: x: 0, y: 0

2024-03-11 17:55:26 - target 3: x: 0, y: 0

2024-03-11 17:55:26 - target 4: x: 0, y: 0

2024-03-11 17:55:26 - target 5: x: 0, y: 0

2024-03-11 17:55:26 - target 6: x: 0, y: 0

2024-03-11 17:55:26 - target 7: x: 0, y: 0

2024-03-11 17:55:26 - target 8: x: 0, y: 0

2024-03-11 17:55:26 - target 9: x: 0, y: 0

2024-03-11 17:55:26 - drone x: 0, y: 0

2024-03-11 17:55:26 - Height x: 36, width y: 88

2024-03-11 17:55:26 - world loop 248

2024-03-11 17:55:28 - target 1: x: 80, y: 34

2024-03-11 17:55:28 - target 2: x: 138, y: 31

2024-03-11 17:55:28 - target 3: x: 16, y: 13

2024-03-11 17:55:28 - target 4: x: 38, y: 6

2024-03-11 17:55:28 - target 5: x: 112, y: 8

2024-03-11 17:55:28 - target 6: x: 123, y: 30

2024-03-11 17:55:28 - target 7: x: 125, y: 23

2024-03-11 17:55:28 - target 8: x: 101, y: 25

2024-03-11 17:55:28 - target 9: x: 0, y: 0

2024-03-11 17:55:28 - drone x: 10, y: 10

2024-03-11 17:55:28 - Height x: 36, width y: 88

2024-03-11 17:55:28 - world loop 248

2024-03-11 17:55:29 - target 1: x: 80, y: 34

2024-03-11 17:55:29 - target 2: x: 138, y: 31

2024-03-11 17:55:29 - target 3: x: 16, y: 13

2024-03-11 17:55:29 - target 4: x: 38, y: 6

2024-03-11 17:55:29 - target 5: x: 112, y: 8

2024-03-11 17:55:29 - target 6: x: 123, y: 30

2024-03-11 17:55:29 - target 7: x: 125, y: 23

2024-03-11 17:55:29 - target 8: x: 101, y: 25

2024-03-11 17:55:29 - target 9: x: 0, y: 0

2024-03-11 17:55:29 - drone x: 10, y: 10

2024-03-11 17:55:29 - Height x: 36, width y: 88

2024-03-11 17:55:29 - world loop 248

2024-03-11 17:55:30 - target 1: x: 75, y: 4

2024-03-11 17:55:30 - target 2: x: 43, y: 4

2024-03-11 17:55:30 - target 3: x: 102, y: 28

2024-03-11 17:55:30 - target 4: x: 44, y: 22

2024-03-11 17:55:30 - target 5: x: 19, y: 25

2024-03-11 17:55:30 - target 6: x: 27, y: 8

2024-03-11 17:55:30 - target 7: x: 116, y: 35

2024-03-11 17:55:30 - target 8: x: 103, y: 24

2024-03-11 17:55:30 - target 9: x: 0, y: 0

2024-03-11 17:55:30 - drone x: 10, y: 10

2024-03-11 17:55:30 - Height x: 36, width y: 88

2024-03-11 17:55:30 - world loop 248

2024-03-11 17:55:31 - target 1: x: 75, y: 4

2024-03-11 17:55:31 - target 2: x: 43, y: 4

2024-03-11 17:55:31 - target 3: x: 102, y: 28

2024-03-11 17:55:31 - target 4: x: 44, y: 22

2024-03-11 17:55:31 - target 5: x: 19, y: 25

2024-03-11 17:55:31 - target 6: x: 27, y: 8

2024-03-11 17:55:31 - target 7: x: 116, y: 35

2024-03-11 17:55:31 - target 8: x: 103, y: 24

2024-03-11 17:55:31 - target 9: x: 0, y: 0

2024-03-11 17:55:31 - drone x: 10, y: 10

2024-03-11 17:55:31 - Height x: 36, width y: 88

2024-03-11 17:55:31 - world loop 248

2024-03-11 17:55:32 - target 1: x: 75, y: 4

2024-03-11 17:55:32 - target 2: x: 43, y: 4

2024-03-11 17:55:32 - target 3: x: 102, y: 28

2024-03-11 17:55:32 - target 4: x: 44, y: 22

2024-03-11 17:55:32 - target 5: x: 19, y: 25

2024-03-11 17:55:32 - target 6: x: 27, y: 8

2024-03-11 17:55:32 - target 7: x: 116, y: 35

2024-03-11 17:55:32 - target 8: x: 103, y: 24

2024-03-11 17:55:32 - target 9: x: 0, y: 0

2024-03-11 17:55:32 - drone x: 10, y: 10

2024-03-11 17:55:32 - Height x: 36, width y: 88

2024-03-11 17:55:32 - world loop 248

2024-03-11 17:55:33 - target 1: x: 75, y: 4

2024-03-11 17:55:33 - target 2: x: 43, y: 4

2024-03-11 17:55:33 - target 3: x: 102, y: 28

2024-03-11 17:55:33 - target 4: x: 44, y: 22

2024-03-11 17:55:33 - target 5: x: 19, y: 25

2024-03-11 17:55:33 - target 6: x: 27, y: 8

2024-03-11 17:55:33 - target 7: x: 116, y: 35

2024-03-11 17:55:33 - target 8: x: 103, y: 24

2024-03-11 17:55:33 - target 9: x: 0, y: 0

2024-03-11 17:55:33 - drone x: 10, y: 10

2024-03-11 17:55:33 - Height x: 36, width y: 88

2024-03-11 17:55:33 - world loop 248

2024-03-11 17:55:34 - target 1: x: 75, y: 4

2024-03-11 17:55:34 - target 2: x: 43, y: 4

2024-03-11 17:55:34 - target 3: x: 102, y: 28

2024-03-11 17:55:34 - target 4: x: 44, y: 22

2024-03-11 17:55:34 - target 5: x: 19, y: 25

2024-03-11 17:55:34 - target 6: x: 27, y: 8

2024-03-11 17:55:34 - target 7: x: 116, y: 35

2024-03-11 17:55:34 - target 8: x: 103, y: 24

2024-03-11 17:55:34 - target 9: x: 0, y: 0

2024-03-11 17:55:34 - drone x: 10, y: 10

2024-03-11 17:55:34 - Height x: 36, width y: 88

2024-03-11 17:55:34 - world loop 248

2024-03-11 17:55:35 - target 1: x: 75, y: 4

2024-03-11 17:55:35 - target 2: x: 43, y: 4

2024-03-11 17:55:35 - target 3: x: 102, y: 28

2024-03-11 17:55:35 - target 4: x: 44, y: 22

2024-03-11 17:55:35 - target 5: x: 19, y: 25

2024-03-11 17:55:35 - target 6: x: 27, y: 8

2024-03-11 17:55:35 - target 7: x: 116, y: 35

2024-03-11 17:55:35 - target 8: x: 103, y: 24

2024-03-11 17:55:35 - target 9: x: 0, y: 0

2024-03-11 17:55:35 - drone x: 10, y: 10

2024-03-11 17:55:35 - Height x: 36, width y: 88

2024-03-11 17:55:35 - world loop 248

2024-03-11 17:55:38 - target 1: x: 75, y: 4

2024-03-11 17:55:38 - target 2: x: 43, y: 4

2024-03-11 17:55:38 - target 3: x: 102, y: 28

2024-03-11 17:55:38 - target 4: x: 44, y: 22

2024-03-11 17:55:38 - target 5: x: 19, y: 25

2024-03-11 17:55:38 - target 6: x: 27, y: 8

2024-03-11 17:55:38 - target 7: x: 116, y: 35

2024-03-11 17:55:38 - target 8: x: 103, y: 24

2024-03-11 17:55:38 - target 9: x: 0, y: 0

2024-03-11 17:55:38 - drone x: 10, y: 10

2024-03-11 17:55:38 - Height x: 36, width y: 88

2024-03-11 17:55:38 - world loop 248

2024-03-11 17:55:39 - target 1: x: 75, y: 4

2024-03-11 17:55:39 - target 2: x: 43, y: 4

2024-03-11 17:55:39 - target 3: x: 102, y: 28

2024-03-11 17:55:39 - target 4: x: 44, y: 22

2024-03-11 17:55:39 - target 5: x: 19, y: 25

2024-03-11 17:55:39 - target 6: x: 27, y: 8

2024-03-11 17:55:39 - target 7: x: 116, y: 35

2024-03-11 17:55:39 - target 8: x: 103, y: 24

2024-03-11 17:55:39 - target 9: x: 0, y: 0

2024-03-11 17:55:39 - drone x: 10, y: 10

2024-03-11 17:55:39 - Height x: 36, width y: 88

2024-03-11 17:55:39 - world loop 248

2024-03-11 17:55:40 - target 1: x: 75, y: 4

2024-03-11 17:55:40 - target 2: x: 43, y: 4

2024-03-11 17:55:40 - target 3: x: 102, y: 28

2024-03-11 17:55:40 - target 4: x: 44, y: 22

2024-03-11 17:55:40 - target 5: x: 19, y: 25

2024-03-11 17:55:40 - target 6: x: 27, y: 8

2024-03-11 17:55:40 - target 7: x: 116, y: 35

2024-03-11 17:55:40 - target 8: x: 103, y: 24

2024-03-11 17:55:40 - target 9: x: 0, y: 0

2024-03-11 17:55:40 - drone x: 10, y: 10

2024-03-11 17:55:40 - Height x: 36, width y: 88

2024-03-11 17:55:40 - world loop 248

2024-03-11 17:55:41 - target 1: x: 75, y: 4

2024-03-11 17:55:41 - target 2: x: 43, y: 4

2024-03-11 17:55:41 - target 3: x: 102, y: 28

2024-03-11 17:55:41 - target 4: x: 44, y: 22

2024-03-11 17:55:41 - target 5: x: 19, y: 25

2024-03-11 17:55:41 - target 6: x: 27, y: 8

2024-03-11 17:55:41 - target 7: x: 116, y: 35

2024-03-11 17:55:41 - target 8: x: 103, y: 24

2024-03-11 17:55:41 - target 9: x: 0, y: 0

2024-03-11 17:55:41 - drone x: 10, y: 10

2024-03-11 17:55:41 - Height x: 36, width y: 88

2024-03-11 17:55:41 - world loop 248

2024-03-11 17:55:44 - target 1: x: 75, y: 4

2024-03-11 17:55:44 - target 2: x: 43, y: 4

2024-03-11 17:55:44 - target 3: x: 102, y: 28

2024-03-11 17:55:44 - target 4: x: 44, y: 22

2024-03-11 17:55:44 - target 5: x: 19, y: 25

2024-03-11 17:55:44 - target 6: x: 27, y: 8

2024-03-11 17:55:44 - target 7: x: 116, y: 35

2024-03-11 17:55:44 - target 8: x: 103, y: 24

2024-03-11 17:55:44 - target 9: x: 0, y: 0

2024-03-11 17:55:44 - drone x: 10, y: 10

2024-03-11 17:55:44 - Height x: 36, width y: 88

2024-03-11 17:55:44 - world loop 248

2024-03-11 17:55:46 - target 1: x: 75, y: 4

2024-03-11 17:55:46 - target 2: x: 43, y: 4

2024-03-11 17:55:46 - target 3: x: 102, y: 28

2024-03-11 17:55:46 - target 4: x: 44, y: 22

2024-03-11 17:55:46 - target 5: x: 19, y: 25

2024-03-11 17:55:46 - target 6: x: 27, y: 8

2024-03-11 17:55:46 - target 7: x: 116, y: 35

2024-03-11 17:55:46 - target 8: x: 103, y: 24

2024-03-11 17:55:46 - target 9: x: 0, y: 0

2024-03-11 17:55:46 - drone x: 10, y: 10

2024-03-11 17:55:46 - Height x: 36, width y: 88

2024-03-11 17:55:46 - world loop 248

2024-03-11 17:55:49 - target 1: x: 75, y: 4

2024-03-11 17:55:49 - target 2: x: 43, y: 4

2024-03-11 17:55:49 - target 3: x: 102, y: 28

2024-03-11 17:55:49 - target 4: x: 44, y: 22

2024-03-11 17:55:49 - target 5: x: 19, y: 25

2024-03-11 17:55:49 - target 6: x: 27, y: 8

2024-03-11 17:55:49 - target 7: x: 116, y: 35

2024-03-11 17:55:49 - target 8: x: 103, y: 24

2024-03-11 17:55:49 - target 9: x: 0, y: 0

2024-03-11 17:55:49 - drone x: 10, y: 10

2024-03-11 17:55:49 - Height x: 36, width y: 88

2024-03-11 17:55:49 - world loop 248

2024-03-11 18:06:52 - process num 3 

2024-03-11 18:06:52 - pipe read 4 

2024-03-11 18:06:52 - pipe write 5 

2024-03-11 18:06:52 - pipe read 6 

2024-03-11 18:06:52 - pipe write 7 

2024-03-11 18:06:52 - pipe read 28 

2024-03-11 18:06:52 - pipe write 29 

2024-03-11 18:06:52 - Published pid 4353 

2024-03-11 18:06:52 - watchdog pid 4254 

2024-03-11 18:06:52 - world loop 248

2024-03-11 18:06:56 - target 1: x: 0, y: 0

2024-03-11 18:06:56 - target 2: x: 0, y: 0

2024-03-11 18:06:56 - target 3: x: 0, y: 0

2024-03-11 18:06:56 - target 4: x: 0, y: 0

2024-03-11 18:06:56 - target 5: x: 0, y: 0

2024-03-11 18:06:56 - target 6: x: 0, y: 0

2024-03-11 18:06:56 - target 7: x: 0, y: 0

2024-03-11 18:06:56 - target 8: x: 0, y: 0

2024-03-11 18:06:56 - target 9: x: 0, y: 0

2024-03-11 18:06:56 - drone x: 0, y: 0

2024-03-11 18:06:56 - Height x: 36, width y: 88

2024-03-11 18:06:56 - world loop 248

2024-03-11 18:06:58 - target 1: x: 0, y: 0

2024-03-11 18:06:58 - target 2: x: 0, y: 0

2024-03-11 18:06:58 - target 3: x: 0, y: 0

2024-03-11 18:06:58 - target 4: x: 0, y: 0

2024-03-11 18:06:58 - target 5: x: 0, y: 0

2024-03-11 18:06:58 - target 6: x: 0, y: 0

2024-03-11 18:06:58 - target 7: x: 0, y: 0

2024-03-11 18:06:58 - target 8: x: 0, y: 0

2024-03-11 18:06:58 - target 9: x: 0, y: 0

2024-03-11 18:06:58 - drone x: 10, y: 10

2024-03-11 18:06:58 - Height x: 36, width y: 88

2024-03-11 18:06:58 - world loop 248

2024-03-11 18:07:01 - target 1: x: 0, y: 0

2024-03-11 18:07:01 - target 2: x: 0, y: 0

2024-03-11 18:07:01 - target 3: x: 0, y: 0

2024-03-11 18:07:01 - target 4: x: 0, y: 0

2024-03-11 18:07:01 - target 5: x: 0, y: 0

2024-03-11 18:07:01 - target 6: x: 0, y: 0

2024-03-11 18:07:01 - target 7: x: 0, y: 0

2024-03-11 18:07:01 - target 8: x: 0, y: 0

2024-03-11 18:07:01 - target 9: x: 0, y: 0

2024-03-11 18:07:01 - drone x: 10, y: 10

2024-03-11 18:07:01 - Height x: 36, width y: 88

2024-03-11 18:07:01 - world loop 248

2024-03-11 18:07:03 - target 1: x: 0, y: 0

2024-03-11 18:07:03 - target 2: x: 0, y: 0

2024-03-11 18:07:03 - target 3: x: 0, y: 0

2024-03-11 18:07:03 - target 4: x: 0, y: 0

2024-03-11 18:07:03 - target 5: x: 0, y: 0

2024-03-11 18:07:03 - target 6: x: 0, y: 0

2024-03-11 18:07:03 - target 7: x: 0, y: 0

2024-03-11 18:07:03 - target 8: x: 0, y: 0

2024-03-11 18:07:03 - target 9: x: 0, y: 0

2024-03-11 18:07:03 - drone x: 10, y: 10

2024-03-11 18:07:03 - Height x: 36, width y: 88

2024-03-11 18:07:03 - world loop 248

2024-03-11 18:07:05 - target 1: x: 0, y: 0

2024-03-11 18:07:05 - target 2: x: 0, y: 0

2024-03-11 18:07:05 - target 3: x: 0, y: 0

2024-03-11 18:07:05 - target 4: x: 0, y: 0

2024-03-11 18:07:05 - target 5: x: 0, y: 0

2024-03-11 18:07:05 - target 6: x: 0, y: 0

2024-03-11 18:07:05 - target 7: x: 0, y: 0

2024-03-11 18:07:05 - target 8: x: 0, y: 0

2024-03-11 18:07:05 - target 9: x: 0, y: 0

2024-03-11 18:07:05 - drone x: 10, y: 10

2024-03-11 18:07:05 - Height x: 36, width y: 88

2024-03-11 18:07:05 - world loop 248

2024-03-11 18:07:08 - target 1: x: 0, y: 0

2024-03-11 18:07:08 - target 2: x: 0, y: 0

2024-03-11 18:07:08 - target 3: x: 0, y: 0

2024-03-11 18:07:08 - target 4: x: 0, y: 0

2024-03-11 18:07:08 - target 5: x: 0, y: 0

2024-03-11 18:07:08 - target 6: x: 0, y: 0

2024-03-11 18:07:08 - target 7: x: 0, y: 0

2024-03-11 18:07:08 - target 8: x: 0, y: 0

2024-03-11 18:07:08 - target 9: x: 0, y: 0

2024-03-11 18:07:08 - drone x: 10, y: 10

2024-03-11 18:07:08 - Height x: 36, width y: 88

2024-03-11 18:07:08 - world loop 248

2024-03-11 18:07:10 - target 1: x: 0, y: 0

2024-03-11 18:07:10 - target 2: x: 0, y: 0

2024-03-11 18:07:10 - target 3: x: 0, y: 0

2024-03-11 18:07:10 - target 4: x: 0, y: 0

2024-03-11 18:07:10 - target 5: x: 0, y: 0

2024-03-11 18:07:10 - target 6: x: 0, y: 0

2024-03-11 18:07:10 - target 7: x: 0, y: 0

2024-03-11 18:07:10 - target 8: x: 0, y: 0

2024-03-11 18:07:10 - target 9: x: 0, y: 0

2024-03-11 18:07:10 - drone x: 10, y: 10

2024-03-11 18:07:10 - Height x: 36, width y: 88

2024-03-11 18:07:10 - world loop 248

2024-03-11 18:07:13 - target 1: x: 0, y: 0

2024-03-11 18:07:13 - target 2: x: 0, y: 0

2024-03-11 18:07:13 - target 3: x: 0, y: 0

2024-03-11 18:07:13 - target 4: x: 0, y: 0

2024-03-11 18:07:13 - target 5: x: 0, y: 0

2024-03-11 18:07:13 - target 6: x: 0, y: 0

2024-03-11 18:07:13 - target 7: x: 0, y: 0

2024-03-11 18:07:13 - target 8: x: 0, y: 0

2024-03-11 18:07:13 - target 9: x: 0, y: 0

2024-03-11 18:07:13 - drone x: 10, y: 10

2024-03-11 18:07:13 - Height x: 36, width y: 88

2024-03-11 18:07:13 - world loop 248

2024-03-11 18:07:15 - target 1: x: 0, y: 0

2024-03-11 18:07:15 - target 2: x: 0, y: 0

2024-03-11 18:07:15 - target 3: x: 0, y: 0

2024-03-11 18:07:15 - target 4: x: 0, y: 0

2024-03-11 18:07:15 - target 5: x: 0, y: 0

2024-03-11 18:07:15 - target 6: x: 0, y: 0

2024-03-11 18:07:15 - target 7: x: 0, y: 0

2024-03-11 18:07:15 - target 8: x: 0, y: 0

2024-03-11 18:07:15 - target 9: x: 0, y: 0

2024-03-11 18:07:15 - drone x: 10, y: 10

2024-03-11 18:07:15 - Height x: 36, width y: 88

2024-03-11 18:07:15 - world loop 248

2024-03-11 18:07:17 - target 1: x: 0, y: 0

2024-03-11 18:07:17 - target 2: x: 0, y: 0

2024-03-11 18:07:17 - target 3: x: 0, y: 0

2024-03-11 18:07:17 - target 4: x: 0, y: 0

2024-03-11 18:07:17 - target 5: x: 0, y: 0

2024-03-11 18:07:17 - target 6: x: 0, y: 0

2024-03-11 18:07:17 - target 7: x: 0, y: 0

2024-03-11 18:07:17 - target 8: x: 0, y: 0

2024-03-11 18:07:17 - target 9: x: 0, y: 0

2024-03-11 18:07:17 - drone x: 10, y: 10

2024-03-11 18:07:17 - Height x: 36, width y: 88

2024-03-11 18:07:17 - world loop 248

2024-03-11 18:07:57 - process num 3 

2024-03-11 18:07:57 - pipe read 4 

2024-03-11 18:07:57 - pipe write 5 

2024-03-11 18:07:57 - pipe read 6 

2024-03-11 18:07:57 - pipe write 7 

2024-03-11 18:07:57 - pipe read 28 

2024-03-11 18:07:57 - pipe write 29 

2024-03-11 18:07:57 - Published pid 4605 

2024-03-11 18:07:57 - watchdog pid 4507 

2024-03-11 18:07:57 - world loop 248

2024-03-11 18:08:00 - target 1: x: 0, y: 0

2024-03-11 18:08:00 - target 2: x: 0, y: 0

2024-03-11 18:08:00 - target 3: x: 0, y: 0

2024-03-11 18:08:00 - target 4: x: 0, y: 0

2024-03-11 18:08:00 - target 5: x: 0, y: 0

2024-03-11 18:08:00 - target 6: x: 0, y: 0

2024-03-11 18:08:00 - target 7: x: 0, y: 0

2024-03-11 18:08:00 - target 8: x: 0, y: 0

2024-03-11 18:08:00 - target 9: x: 0, y: 0

2024-03-11 18:08:00 - drone x: 0, y: 0

2024-03-11 18:08:00 - Height x: 36, width y: 88

2024-03-11 18:08:00 - world loop 248

2024-03-11 18:08:02 - target 1: x: 54, y: 20

2024-03-11 18:08:02 - target 2: x: 8, y: 23

2024-03-11 18:08:02 - target 3: x: 124, y: 7

2024-03-11 18:08:02 - target 4: x: 95, y: 6

2024-03-11 18:08:02 - target 5: x: 81, y: 35

2024-03-11 18:08:02 - target 6: x: 137, y: 4

